cadidate name,fec_id,party,state
"BENNETT-WOLCOTT, BARBARA LOUISE",H4WA05283,DEM,WA
"MOROTT, JOSHUA",H4LA04034,REP,LA
"PRIDGEN, MARLANDO",H4NC07142,DEM,NC
"PILLING, MATTHEW NEIL MR.",H4NY10148,DEM,NY
"CHRISTENSON, DAVID ANDREW",P40019747,UN,FL
"CHRISTENSON, DAVID ANDREW",P40019754,UN,FL
"OGLE, MICHAEL ALLEN",H4KS02214,REP,KS
"MCCLOY, JOHN",H4FL11097,REP,FL
"MENG, GRACE",H2NY06116,DEM,NY
"JEFFRIES, HAKEEM",H2NY10092,DEM,NY
"GOLDMAN, DANIEL",H2NY10308,DEM,NY
"ESPAILLAT, ADRIANO",H2NY13096,DEM,NY
"WILLIAMS, BRANDON MCDONALD",H2NY22212,REP,NY
"DAVIS, COLLEEN",H4DE00052,DEM,DE
"ABOUJAOUDE, ROCK ADEL MR. JR",H4FL02112,DEM,FL
"BAILEY, HUY-YEN CAM MS.",H4FL02138,DEM,FL
"COHEN, ANNA ZOE",H4CA20280,REP,CA
"FLUHART, DAVID J.",H4CA20298,NNE,CA
"GODFREY, CURTIS",H4IN07159,DEM,IN
"PULLINS, PIERRE QUINCY",H6IN07337,DEM,IN
"MCFARLANE, WALTER JAMES III",H4NH01284,REP,NH
"BROWN, MASON",H4NY20162,DEM,NY
"CAPPARELL, CHRIS",H4GA07325,REP,GA
"GRIFFIN, JOSHUA JOSEPH",H4CO05196,REP,CO
"CARLSON, DON",H4RI01257,DEM,RI
"DRIGGERS, CALVIN",S2NY00382,REP,GA
"RAITPORT, MENACHEM M.",H2NY09144,REP,NY
"HERNANDEZ, ARTURO",S4AZ00279,GRE,AZ
"SCHKEEPER, BRIAN",H4NJ03262,DEM,NJ
"NASAR, AHSAN",H4VA11137,DEM,VA
"WILSON, JOE THE HON.",H2SC02059,REP,SC
"BURNS, MARK",H2SC04147,REP,SC
"DIXON, GREGG",H2SC06134,OTH,SC
"FRY, RUSSELL",H2SC07280,REP,SC
"LERNER, KARI",H4FL19116,DEM,FL
"BASSETT, SHARLETA",S4CA00902,REP,CA
"WASSERMAN SCHULTZ, DEBBIE",H4FL20023,DEM,FL
"GUTMANN, ANDREW",H4FL22136,REP,FL
"LEIB, BRYAN",H4FL25055,REP,FL
"D'ARRIGO, TONY C",H4FL13234,DEM,FL
"GWINN, LOVELYNN",H4NY00057,REP,NY
"RECHTZIGEL, GENE",H6MN04244,REP,MN
"COLLINS, JOSEPH",P40010100,REP,CA
"CARTER, EARL LEROY",H4GA01039,REP,GA
"BRINSON, MONICA EVETTE",P40014813,REP,NJ
"GOROFF, NANCY",H4NY01162,DEM,NY
"POPE SR, WAYNE ANTHONY",P00013045,DEM,CA
"SAUERS, JOHN",H4NJ11158,REP,NJ
"SUAREZ, FRANCIS X.",P40013765,REP,MD
"BALEKIAN, ALEX ARTO",H4CA30230,REP,CA
"HARVEY-HALL, PHYLLIS",H0AL02202,DEM,AL
"JONES, DARNELL",P40020760,DEM,OH
"COLEMAN, MERIKA",H4AL02097,DEM,AL
"HUBBARD, STEVEN ERICH",P40020778,DEM,TN
"OLSON, DAVID RYAN MR",P40020786,W,PA
"SLOVAK, JEREMY",P40020794,DEM,NY
"ST CLAIR, TIMOTHY CLINT MR.",P40011900,OTH,TX
"TURCOTTE, TAYLOR",H4MS02217,REP,MS
"HEALY, SYLVIA",P40020810,NPA,FL
"KATONA, JOSHUA",P40020836,REP,NC
"BUSCH, EMILY",H4MI10107,DEM,MI
"WALLECK, ERIC",P40020844,DEM,IL
"LAMBRIGHT, WAYNE ARTHUR III",P40020851,W,CA
"HERROD, CHRIS",H8UT03477,REP,UT
"NORDYKE, TIMOTHY HARRINGTON PRESIDENT",P40019564,NON,MI
"GOODLANDER, MAGGIE",H4NH02399,DEM,NH
"NORCROSS, DONALD W",H4NJ01084,DEM,NJ
"SCOTT, RALPH R MR. JR.",H4NC10187,DEM,NC
"WOLTERBEEK, ROB THOMAS",P40019549,IND,CA
"BENNETT, SHANTELE RENEE MS N/A",S4FL00751,NPA,FL
"LIDDELL, THEODORE M.",H4NJ01209,REP,NJ
"DEFORD, WILLIAM MCADOO MAC",H4SC01305,DEM,SC
"LOCHNER, JILL ANDREA",H4NY21129,REP,NY
"MANSHARAMANI, VIKRAM",H4NH02373,REP,NH
"FARMS, WILLIAM",P40019820,REP,OH
"HOPKINS, RHONDA",H0OK02244,IND,OK
"BRANDA, PAOLA DR.",H4FL22177,REP,FL
"REDMOND, HAMPTON CRAFT MR 3RD",H4SC02071,REP,SC
"GILLAN, DENNIS MARTIN MR.",H4SC04119,IND,SC
"BOLES, SKY",P40019713,IND,AZ
"LOESBY, MATTHEW",H4ID01156,LIB,ID
"CORSETTI, TODD ALAN",H4ID02113,LIB,ID
"THAYER, MELICA LEIGH MRS.",P40019481,APF,IN
"SANTIAGO, CHRISTINE MARIA",H4FL01205,REP,FL
"PARKER, OLSON E",H4TN04262,REP,DC
"FERGUSON, RODNEY STUART",H4VA10352,REP,VA
"PEAY, STEWART",H8UT03337,REP,UT
"COPLEN, RICK",H2PA10116,DEM,PA
"CARAVEO, YADIRA",H2CO08020,DEM,CO
"DEL ROSAL ISAIS, LUISA MARIA",H4TX26123,REP,TX
"PAYNE, DONALD M MR. JR",H2NJ10154,DEM,NJ
"BRAUNSTON, PETER ALAN MR",H4FL18134,DEM,FL
"BERNAL, BENITO",H4CA29158,REP,CA
"FARMS, WILLIAM",P40016339,REP,OH
"CHAVEZ, JONATHAN",H2GA04201,REP,GA
"BLACKBURN, MARSHA MRS.",S8TN00337,REP,TN
"ROSEN, JACKY",S8NV00156,DEM,NV
"ROMNEY, WILLARD MITT MR",S8UT00176,REP,UT
"DAVIS, CHANCE",H0TX18375,IDP,TX
"BLANKENSHIP, DON",S8WV00150,DEM,WV
"PUGH, PAMELA L",H4MI08192,DEM,MI
"BURNS, ZACK",S4MI00488,DEM,MI
"CANTWELL, MARIA",S8WA00194,DEM,WA
"RAHM, TAYLER",H4MN02169,REP,MN
"SIMPSON, LARRY DARNELL",H4AL02253,DEM,AL
"COSON, GARY LYNN",S4MN00544,REP,MN
"GUENTHER, JOHN",S4WA00607,REP,WA
"COTTER, WILLIAM BIDDLE",H4NY03291,REP,NY
"MESTAS, KAREN JAY",H4FL07160,DEM,FL
"MESTAS, KAREN JAY",H4FL07178,DEM,FL
"FARCA, SHIMON MR.",H4FL24066,IND,FL
"RESCH, SUSAN",P00013029,REP,WI
"BHARARA, SHABADJOT SINGH MR",P40009623,DEM,CT
"FARMS, WILLIAM",H4OH06264,REP,OH
"BERHANE, DANIELLE HUSSER",P60007077,REP,CA
"JENKINS, DAVID",H4GA03092,REP,GA
"PACKARD, AARON L",S4MA00341,REP,MA
"ARANGO, ALEXANDER",H4NJ08139,W,NJ
"CONAWAY, HERB MD",H4NJ03080,DEM,NJ
"MAZLO, CHRISTOPHER CRAIG",S4NV00403,NON,NV
"BASSILE, ELIAS",H4ME02309,IND,ME
"WYNN, DOUGLAS",H4NJ03270,IND,NJ
"SONG, GEORGE",H4NJ05168,REP,NJ
"ALTMAN, SUSAN COPIUS",H4NJ07107,DEM,NJ
"SEWELL, TERRI A.",H0AL07086,DEM,AL
"PATTERSON, CLARK",H2TX01070,LIB,TX
"CASE, JIM",H4IN08272,REP,IN
"LIFE, PRO",H2ID01150,CON,ID
"PRATT, DON B",H0KY06047,DEM,KY
"HACKETT, MARK",H0SC06245,CON,SC
"FACCONE, MICHAEL FRANCIS",H4NJ03254,REP,NJ
"INAM, ZAFAR",S4CA00688,DEM,CA
"ANDRUS, TRACY DR. SR.",S4TX00680,DEM,TX
"WALLS-WINDHAUSER, ANGELA MARIE",P40004574,W,FL
"CAMILLERI, CHARLES WILLIAM",P40010621,DEM,MI
"CAMPOS-MEDINA, PATRICIA",S4NJ00508,DEM,NJ
"ESTRADA, MICHAEL",S4NJ00524,IND,NJ
"ZDAN, ALEXANDER",S4NJ00557,REP,NJ
"WIRTH, CYNTHIA",H2IN06304,DEM,IN
"XIONG, MAY LOR",H4MN04157,REP,MN
"LORENZEN, MARK",H4TX17114,DEM,TX
"LUDWIG, THOMAS CHARLES",H4NY03259,REP,NY
"MCGILL, MICHAEL",H4MS04171,REP,MS
"GOAD, SCOTT ALAN",H4IN05245,REP,IN
"MYRICK, JOHN",S4MD00517,REP,MD
"HENDERSON, MATTHEW",H4OH02263,REP,OH
"COSTELLO, DAVID ALLEN",S4ME00113,DEM,ME
"WYSINGER, DEMETRA JEFFERSON",P40018467,OTH,AR
"SYMONDS, CHARLES JOESPH  LEO MISTER",P40018475,IND,WI
"BORREGARD, ERIC J",S4MI00660,GRE,MI
"NEWCOMB, ROBERT",S4UT00274,IAP,UT
"BLAIR, RAYMOND J JR",H4GA03118,REP,GA
"HUTT, CUSH BENJAMIN MR",P40020661,REP,CA
"ORR, PATRICK",H4SC03186,REP,SC
"WALT, BRANDY WHYNE",P40020687,W,PA
"CURTIS, JOHN",H8UT03238,REP,UT
"WITTMAN, ROBERT J. MR.",H8VA01147,REP,VA
"CLINE, BENJAMIN LEE",H8VA06104,REP,VA
"COBURN, MICHAEL",H4MD03289,DEM,MD
"WEXTON, JENNIFER",H8VA10106,DEM,VA
"CONNOLLY, GERALD EDWARD",H8VA11062,DEM,VA
"DUNCAN, DANIEL A",H4SC03145,DEM,SC
"MCNERNEY, CHRISTOPHER MICHAEL",H4TX37021,DEM,TX
"GAYE, JOSEPH OLIVER MR",H4CO05063,UN,CO
"CRAIG, ANGELA DAWN",H6MN02131,DEM,MN
"KAPLAN, ANNA",H4NY03101,DEM,NY
"FABBRICATORE, JOHN",H4CO06129,REP,CO
"LOPEZ, GREG",H4CO04348,REP,CO
"PERRY, NEELAM TANEJA DR",H4FL14109,NPA,FL
"GOODMAN, HANNAH",H4CO04330,LIB,CO
"LUTTRELL, JESSICA",S4OK00398,REP,OK
"WEATHERFORD, DOROTHY",H4PA24014,PRI,PA
"KASPARIAN, ANA",S4AR00145,PRO,CA
"HAMPTON, EDWARD JAMES",S4AZ00295,REP,AZ
"MORALES, JOSHUA M",H0MD03246,REP,MD
"GOSNELL, MARK STEVEN",H0MD07320,DEM,MD
"BENNINGTON, SARAH MARIE",H4CA01249,REP,GA
"SCHNEIDER, DAN",H4CA34125,DEM,CA
"WEST, CORNEL",P40013708,IND,VA
"STAMPER, ZACHARY HEATH",H4TN01177,DEM,TN
"PIVNICK, LAWRENCE A",H4TN08107,DEM,TN
"RUPLI, DAN",H6MD06048,DEM,MD
"HARRIS, THOMAS E. 'PINKSTON'",H8MD07091,REP,MD
"MARSHALL, DEREK",H2CA08214,DEM,CA
"BOHANNAN, CHRISTINA",H2IA02111,DEM,IA
"ROTHMUND, OTTO ROBERT MR.",H4PA01160,IND,PA
"YATTONE, JOHN KENNETH",P40020638,IND,AZ
"DOROTHY, DOMINICK",H4CA01157,DEM,CA
"GALINSON, LAURA ANN MS.",P40020646,IND,CA
"FARNHAM, ELIZABETH RHOADS",H4PA13298,DEM,PA
"COOK, VAUGHN R",H4UT04086,OTH,UT
"BROWN, LOLA DENISE",S4TN00559,DEM,TN
"WITTUM, TRES",S4TN00567,REP,TN
"BIRD, ROD JR.",H4UT03302,REP,UT
"LAWRENCE, CASE MCKAY",H4UT03278,REP,UT
"BABITS, JOSEPH",H4FL08135,REP,FL
"HAND, CHUCK",H4GA02102,REP,GA
"DUGAN, MICHAEL",H4GA03068,REP,GA
"GIOIA, PHILLIP DR.",H4NY24123,REP,NY
"RIEBE, KATHLEEN",H4UT02304,DEM,UT
"MCGRATH, THOMAS PIERCE",H4CA47184,NPA,CA
"WIGGINS, CHRISTOPHER BLAKE",H6CA37313,DEM,CA
"MISKUS, DAKOTAH",H4IN01244,LIB,IN
"DESVIGNES, ELFREDA",H2GA06149,W,GA
"HENRY, WILLIAM E.",H2IN02311,LIB,IN
"KEOUGH, STEVE",S4TX00748,DEM,TX
"BURROWS, JOHNATHON",H4CA20140,DEM,DC
"SEMENENKO, MAX",H2CA07141,REP,CA
"TORRES, ANN MARIE",H4TX34028,REP,TX
"KILBOURN, KYLE",H4WI07129,DEM,WI
"JONES, MARCUS",H4AR02232,DEM,AR
"SCHRIER, KIM DR.",H8WA08189,DEM,WA
"MASSEY, MICHAEL",H4CT03116,REP,CT
"STACK, CALEB",H4TN07141,REP,TN
"DOUGHERTY, SEAN JACOB",H4CA19118,GRE,CA
"SCHUMAN, GARY",H0MD07239,DEM,MD
"BAKER, MARK",H2GA13087,DEM,GA
"FITZGERALD, KRIS",H4FL15171,DEM,FL
"NIXON, MICHAEL",H4GA02136,REP,GA
"STEIL, BRYAN GEORGE",H8WI01156,REP,WI
"MILLER, CAROL DEVINE",H8WV03097,REP,VA
"BENNETT, JIM MR",H4GA03050,REP,GA
"DAWSON, (DAWSON)",P40021073,IND,GA
"CUPPLES, KEVIN",S4NJ00433,DEM,NJ
"CASWELL, CARL B MR",P40021149,NNE,MA
"TOMBERLIN, ERIC THOMAS",P40021156,RBS,NC
"PELTOLA, MARY",H2AK01158,DEM,AK
"CRAWFORD, ERIC ALAN RICK",H0AR01083,REP,AR
"KENNEDY, JOHN PERKINS",H4TN06192,DEM,TN
"QARNI, ATIF",H4VA10261,DEM,VA
"CASTLEBERRY, TERRI",H4GA01187,IND,GA
"NAZARINO, SCOTT LOUIS",S4WA00631,REP,WA
"ALEXANDER, DOUGLAS W.",S4WI00298,REP,WI
"BARTOS, PAMELA",P40019788,IN,WI
"MORGAN, ADAM",H4SC04093,REP,SC
"ADORNO, JARRETT",H4NY01188,IND,NY
"LYNCH, MATTHEW",H4MA08039,REP,MA
"DACOSTA FASCIGLIONE, JOY",H4NY19164,IND,NY
"BERA, AMERISH",H0CA03078,DEM,CA
"OBERNOLTE, JAY",H0CA08135,REP,CA
"DESAULNIER, MARK",H0CA10073,DEM,DC
"SIMITIAN, S JOSEPH",H0CA15171,DEM,CA
"KUMAR, RISHI",H0CA18068,DEM,CA
"CHU, JUDY",H0CA32101,DEM,CA
"SIGMON, MICHAEL RAY",H4MD02273,GRE,WV
"WELZER, STEVEN",H4NJ03247,GRE,NJ
"MEDINA, IAN ANTHONY",P40019622,NPA,FL
"TOULME, ALIX CHRISTOPHER MR. JR.",S4FL00769,REP,FL
"FILLER-CORN, EILEEN",H4VA10204,DEM,VA
"NEHME, HASSAN",H2MI13196,REP,MI
"BURNETT, DEBBY",H4CO03282,DEM,CO
"LYONS, SEAN",P40018749,REP,AZ
"JUDGE, JAMES MR",H2FL14277,REP,FL
"GARDNER, DAVE",P40015216,IND,CO
"MCDOWELL, JAN",H6TX24149,DEM,TX
"STOLL, MATTHEW",H4CA20207,REP,CA
"ENGDAHL, ANDREW DAVID",H2CA04155,DEM,CA
"SKRBIC, LJUBO DR MD",H2FL21124,REP,FL
"MAIA-CUSICK, SHIRLEY",S4NJ00359,REP,NJ
"GRIFFIN, JAMES BRIAN MR.",H4CA47143,REP,CA
"SELKER, MARTY",S4PA00329,CON,PA
"KELLY, DURAND TODD",H4KY06171,DEM,KY
"WILLIAMS, MATTHEW (BRONCO)",H4MS01136,DEM,MS
"RAYBON, CRAIG ELLIOT",H4MS04189,DEM,MS
"ASTELLO, JENNIFER",P40010274,IND,NM
"SPEIR, JASON EDWARD",H4FL16179,REP,FL
"STEINHOFF, BEN",H4WI05115,DEM,WI
"JUNGE, PAUL",H0MI08141,REP,MI
"FARMS, WILLIAM",H4OH06280,IND,OH
"LATIMER, MACKENZIE",H4TX31065,REP,TX
"WOODWARD, NATHANIEL E",H4UT02411,DEM,UT
"LEE, SAMANTHA ANN MS.",P40020893,NNE,GA
"KAVANAUGH, DOMINICK",H4IN06169,REP,IN
"HAMILTON, DARREN",H4OK03061,REP,OK
"ANZOLI, ARMANDO LUCIANO",S4RI00127,NON,RI
"HARSHAW, ALBERT",S4NJ00490,REP,NJ
"LORGE, BILL ELVIS",P40020653,IND,WI
"SCRUGGS, BO GRANT",P40021016,IND,OH
"EGAN, BRENDAN",P40021081,DEM,CA
"DEJESUS, EFRAIN",P40021099,REP,NJ
"CAPPARELL, CHRIS",S4GA11426,REP,GA
"CAPPARELL, CHRIS",H4GA06160,REP,GA
"LEYVA, MARK J",H8IN01096,REP,IN
"CRAVEN , MIKE",H8KY03187,REP,KY
"DRISCOLL, JOHN BRIAN",H8MT00051,DEM,MT
"YAEL, EMMETT",H4MA05183,DEM,MA
"GONZALEZ, ABIGAIL",P40019804,CST,AR
"PIPER, MARK",H4FL20080,DEM,FL
"PIPER, MARK",H4FL23134,DEM,FL
"MALIK, RASHID",H6GA07163,DEM,GA
"WILDMAN, ANDREW J",S4MD00558,DEM,MD
"CONNELY, MICHAEL LEE",H4NE01197,REP,NE
"ADAMCZYK, SELMA M",P40019499,IND,KY
"GULLA, BRUNO RICHARD",H4NH02340,DEM,NH
"SEEGER, HILLARY SUSAN MRS.",H4NH02357,REP,NH
"BRITTAIN, ROCKATHNEA",H4NV03233,DEM,NV
"COOPER, DAVID CHARLES",H4GA09081,DEM,GA
"SIMON, MICHAEL CRAIG MR.",H4CA48083,DEM,CA
"IRVING, SHONDRA Y",P40013922,IND,TX
"MAPLES, CHRIS",H4NC08108,REP,NC
"CAPLAN, STAN",H2CA51206,NOP,CA
"WAGNER, JAY",H4NC06169,REP,NC
"MURPHY, MARCUS",H8CO05171,UN,CO
"BLOOM, ERIC",H4KS01091,REP,KS
"PORTLOCK, CHRISTOPHER DAVID",P40014532,TOP,NY
"QUINCE, RONALD",H4NV01211,NON,NV
"ROTH, DAVID",H4ID02089,DEM,ID
"SAN NICOLAS, MICHAEL F.Q. MR.",H8GU01020,DEM,GU
"WOMER, ZACHERAY MR.",H4PA15152,DEM,PA
"OSBORN, DAN",S4NE00207,IND,NE
"TSAI, RICK DR.",H4OH06199,REP,OH
"FAAS, SOURAYA",P60007176,DEM,FL
"SHANKLAND, KATRINA",H4WI03201,DEM,WI
"ZARBANO, JOHN",H4WI06139,DEM,WI
"LYERLY, KRISTIN",H4WI08101,DEM,WI
"WALKER, TROY ZAKARI",S4NV00320,DEM,NV
"XU, KENNY",H4NC02143,REP,NC
"BALDWIN, MARK EDWARD",P40021297,REP,KS
"MARTIN, ANDY",H6NH02196,REP,NH
"FARBER, STUART DR",H4FL09208,IND,FL
"RICHARDSON, JOHN WILLIAM JR.",H4FL16195,REP,FL
"FEENEY, DON MICHAEL MR. JR",P40019887,REP,PA
"TEMURI, PRINCE MUHAMMAD ALI HH",S4NY00438,UPP,NY
"RAM, MELANIE",S4WA00649,REP,WA
"SMITH, KASANDRA L",H8TN09106,DEM,TN
"RAATZ, JEFF",H4IN06144,REP,VA
"WILLIAMSON, MARIANNE",P00009910,DEM,DC
"KLEE HOOD, SARAH",H2NY24150,DEM,NY
"WILKES, MCKAYLA",H0MD05183,DEM,MD
"LANDSMAN, GREG",H2OH01194,DEM,OH
"WENSTRUP, BRAD DR.",H2OH02085,REP,MD
"PACE, JENNIFER",H2IN07211,REP,IN
"TURNER, MICHAEL R REP.",H2OH03067,REP,OH
"HEIMLICH, PHIL",H2OH08082,REP,OH
"KAPTUR, MARCY HON. M.C.",H2OH09031,DEM,OH
"BROWN, M SHONTEL",H2OH11169,DEM,OH
"SYKES, EMILIA",H2OH13264,DEM,OH
"JOYCE, DAVID P.",H2OH14064,REP,OH
"HANSEN, KIER",P40018509,W,NY
"JONES, PERRY",P40018517,DEM,MA
"REINHOLD, JOHN THOMAS",P40018525,LIB,FL
"OSMON, RAISTLIN",P40018533,IND,WI
"SIMES, REGINA RENEE",H4CA07071,REP,CA
"BUSH, CORI",H8MO01143,DEM,MO
"SMITH, CLINT WILLIAM",H2AZ05173,IND,AZ
"YOUNG, CHAD",H4KS02222,REP,KS
"LORINSER, ROBERT JAMES",H2MI01142,DEM,MI
"FEUER, MICHAEL",H4CA30198,DEM,CA
"RICHARDSON, JERICA",H4GA06145,DEM,GA
"ELLER, CHARLES IVEY MR.",H4NC10138,REP,NC
"VARELA, STEPHEN A",H4CO03423,REP,CO
"WOODS, BRENDA",H4TN08131,DEM,TN
"HOLTORF, RICHARD",H4CO04207,REP,CO
"HARVEY, TED",H4CO04249,REP,CO
"PULLIAM, ALANDER LEE JR",P40004459,IND,CA
"MORAN, DAVID",S0WV00264,LIB,WV
"MALLIOTAKIS, NICOLE",H0NY11078,REP,NY
"BAKER, KAREN G.H. MS.",H4VA09057,DEM,VA
"DEL CASTELLO, EVE",H2CA12224,REP,CA
"BARRAGAN, NANETTE",H6CA44103,DEM,CA
"DEAN, MADELEINE",H8PA04116,DEM,PA
"GOMEZ, MERI LIZET MS.",S4TX00771,DEM,TX
"EMORD, JONATHAN WALKER MR.",S4VA00247,REP,VA
"MOSS, RICHARD",H4IN08223,REP,IN
"REEVES, JAY",H4MN06152,DFL,MN
"CORNEJO, GABRIEL",P40020968,DEM,NV
"WILLIAMS, ROSE",P40020976,DEM,NY
"SHAW, ROSHUNDA DEANN",P40020984,UN,GA
"AVERSA, ALAN",H4AZ03174,GRE,AZ
"SHAW, ROSHUNDA DEANN",P40020992,UN,GA
"ADAMS, SCOTT CECIL MR",H4MI02120,UST,MI
"SCHULMEISTER, JOHN MICHAEL",P40019101,IND,MO
"DEVER, ADAM",P40019119,IND,TX
"ALAM, MOHAMMED JAHANGIR",H4NY26086,DEM,NY
"WINN, KATHLEEN",H4AZ06136,REP,AZ
"SILVA, THOMAS",H4CA07089,REP,CA
"RAMSAROOP, JOEL",S4FL00793,REP,FL
"RONDEAU, KEVIN",H0NH01258,DEM,NH
"BELOIN, GERARD",H2NH02179,REP,NH
"CLARK, CHRISTOPHER JAMES",H4MI13267,LIB,MI
"HAUTH, KURT PATRICK MR",H4OR05361,CON,OR
"WEIR, ELIAS J",H6DE00222,DEM,DE
"CALLIS, MICHAEL",H6NH01263,REP,NH
"RUGGIANO, JEFFREY",P40020919,DEM,WA
"LEWIS, WAYNE",P40020927,DEM,CA
"LEWIS, WAYNE",P40020935,DEM,CA
"LEWIS, WAYNE",P40020943,DEM,CA
"LOZADA, FRANK J",P40020950,DEM,NY
"LOPEZ, LESLEY",H4MD06233,DEM,MD
"LAW, IDAHO",H0ID02111,CON,ID
"PETERSON, TIMOTHY L",H4MN05105,DFL,MN
"HOYLE, VALERIE",H2OR04095,DEM,OR
"CAREY, MIKE",H2OH15228,REP,OH
"COLE, TOM",H2OK04055,REP,OK
"BONAMICI, SUZANNE MS.",H2OR01133,DEM,OR
"LICCIONE, JOHN",H4FL13176,DEM,FL
"MONHOLLEN, BRANDON",H2KY05169,REP,KY
"BOOKWALTER, CHARLES",H2IN04168,REP,IN
"ROCHFORD, ROBERT ANTHONY ROCKY CAPT",H4FL14117,REP,FL
"SCHNEIDER, JAN",H4FL16161,DEM,FL
"PROVANCE, RUSTIN LEVERN",H2WI03163,NNE,WI
"KARPACS, GEORGE MR.",H4PA14098,REP,PA
"VARTAN, GREGORY III",H4NJ07131,DEM,NJ
"PNACEK, MICHAEL JOSEPH",P40018541,ICD,MI
"LEMAIRE, JESSIE JAY",P40018558,OTH,TN
"WILKIN, SHANE",H4OH02230,REP,OH
"JOHNSON, BERNARD",H4TX19334,LIB,TX
"SYKES, MARCUS ERRELLIUS",P00013417,IND,AR
"HEITHOLD, GRANT",H4MO08253,REP,MO
"JACKSON, JEFF",H2NC14076,DEM,NC
"JONES, STEPHANIE",H4IA01135,UN,IA
"EARLY, ERIC",S4CA00639,REP,CA
"REISS, JONATHAN",S4CA00670,REP,CA
"WILLIAMS, DAVID",H2CO05216,REP,CO
"BAKER, DENNIS",H4OK01107,DEM,OK
"CALL, JASON",H0WA02189,GRE,WA
"DEAN, KATE",H4WA06125,DEM,WA
"HOSTETTLER, JOHN",H4IN08264,REP,IN
"MACAULAY, KODY CRAIG",H4OK04168,DEM,OK
"PASCUCCI, CHRISTINA",S4CA00837,DEM,CA
"HANLON, DANIEL",H4SC01321,REP,SC
"PORRO, JOHN CHARLES MR.",H2TX32125,REP,TX
"LOWE, KIMBERLY",S4VA00221,REP,WI
"PETRI, FLOYD NEAL MR JR",P40011116,W,TX
"BROWN, SHERROD",S6OH00163,DEM,DC
"ROBERTS, JOHN THOMAS",S4NM00191,REP,NM
"ROBERTS, JOHN THOMAS",S4NM00209,REP,NM
"NEELEY, SHELDON",H4MI08234,DEM,MI
"SESSLER, JERROD",H2WA04165,REP,WA
"WILSON, FREDERICA S.",H0FL17068,DEM,DC
"REESE, LEXI",S4CA00696,DEM,CA
"DAVEY, MICHAEL",H4FL27036,DEM,FL
"KYRIAKAKOS, ATHANSIA MS.",H4MD02240,DEM,MD
"PERRAS, BRIAN",H2FL12099,REP,FL
"MUCARSEL-POWELL, DEBBIE",S4FL00611,DEM,FL
"VLANDAMIR, PRINCESS",P40019853,UNK,NC
"VALIMONT, JENNIFER GAY",H4FL01197,DEM,FL
"HURT, MARK",H4IN05211,REP,IN
"WALLACE, DAVID DRAIN II",H2MD06138,REP,MD
"SCOTT, JUSTIN NATHANIEL",H4SC06148,REP,SC
"AVILA, VICTOR MR. JR.",H4TX23104,REP,TX
"CASTILLO, HECTOR L DR",H4NJ09160,REP,NJ
"POU, NELIDA",H4NJ09194,DEM,NJ
"TAYLOR-YOUNG, RHODA RENEE MS.",H4VA03076,IND,VA
"ARMSTEAD, DEREK",H4NJ10200,DEM,NJ
"JONES, STEVE",H4NM01140,REP,NM
"BOEBERT, LAUREN",H0CO03165,REP,CO
"HERNANDEZ, RAMON",H4NJ10143,REP,NJ
"SCOTT, DARYL",H2SC07314,DEM,SC
"PRETOT, JAKE",H8MD02100,DEM,MD
"SAUILE ROHMAN, JOHN",H4WA03130,IND,WA
"MICCO, VINCENT MR",H4NJ09137,REP,NJ
"BANK, ARI BENJAMIN PROF.",P40019531,W,PA
"FLOWERS, BERNARD",H2MD02335,REP,MD
"MCMANUS, GARY",H4FL04076,DEM,FL
"STUCKENBERG, DAVID JAMES",P40015992,REP,FL
"HARRIS, KAMALA",P00009423,DEM,PA
"MUCHLINSKI, BIRDIE JANE",H4WA04187,DEM,WA
"ANDREWS, RUSS ALBERT MR.",H4CO03316,REP,CO
"HAMM, KEVIN",H4MT02031,DEM,MT
"VINE, MELISSA",H4IA03164,DEM,IA
"DANSEL, BRIAN",H4WA05200,REP,WA
"WEDGE, JESSICA",P40021032,DEM,CA
"FARMS, WILLIAM",P80006612,REP,OH
"DRAVES, MARY F.",H4MI08259,UNK,MI
"MOSTAFA, AHMED",H4CA16254,DEM,CA
"TOES, JIM MR.",H4NY03242,REP,NY
"CARDELL, SIMON WB",H4TX04161,DEM,TX
"BRESLIN, KAREN R",H4CO04173,DEM,CO
"SHAW, ROSHUNDA DEANN",P40021008,UN,GA
"REAGAN, JOSEPH F",H4CO05139,DEM,CO
"HUDSON, ANTHONY JASON",P40008765,REP,MI
"NORRIS, JIM ALEXANDER SR",P40010415,REP,FL
"ZILBERBERG, BARAK",P40010704,NPA,NV
"BEDELL, CARL",H4VA07325,DEM,VA
"HALEY, NIKKI",P40010977,REP,SC
"PROPST, EDWIN KENNETH",H4MP01048,DEM,MP
"MEHTA, LESLIE",H4VA01096,DEM,VA
"KERR, JOSEPH",H4CA40098,DEM,CA
"YOUNG, GEOFFREY M",H4KY06163,DEM,KY
"ISAAC, ALEXANDER HORMIS MR. JR.",H4VA10329,REP,VA
"CASTILLO, JOSE",H0FL09115,REP,FL
"WOODARD, JEFFREY",H0MD07221,DEM,MD
"COLOMBO, MALCOLM",H2MD03176,DEM,MD
"MCNEAL, WAYNE",H2MD03234,REP,MD
"HURT, ERIK DAVID MR.",H4IN08231,DEM,IN
"NORTON, ELEANOR HOLMES",H0DC00058,DEM,DC
"CAMMACK, KAT",H0FL03175,REP,FL
